latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
17.44893,99.17086,314.01,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,298.14,3.31,N
17.45822,99.05309,317.19,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,298.01,2.39,N
17.47983,98.93883,313.09,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,294.58,1.73,N
17.03324,101.86668,327.51,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,289.58,2.18,N
17.45994,99.05097,313.71,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,297.94,2.23,N
17.28378,100.24203,313.11,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,297.75,2.37,N
17.45876,99.03404,312.89,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,297.32,1.71,N
17.45581,99.0544,316.32,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,297.28,2.08,N
17.02993,101.86613,306.6,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,287.86,0.62,N
17.45523,99.03326,310.92,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,297.69,1.71,N
17.44814,99.03199,307.01,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,296.68,2.02,N
17.38716,99.42689,309.69,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.98,2.17,N
17.53228,98.39014,305.25,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,289.64,1.46,N
17.53171,98.39424,311.45,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,289.58,1.6,N
17.38309,99.43027,308.1,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.97,1.51,N
17.83736,96.06345,305.26,0.43,0.46,2023-02-12,18:49,N,nominal,2.0NRT,294.45,0.97,N
16.98691,101.9878,308.32,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.87,1.34,N
17.48378,98.65446,312.52,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.34,1.8,N
17.40567,99.20061,307.09,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.25,0.92,N
16.9836,101.98723,310.65,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,294.82,2.16,N
17.40215,99.19994,307.48,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.23,0.92,N
17.42272,99.0317,309.88,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,296.42,2.63,N
17.39926,99.19499,304.96,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,294.17,0.86,N
17.38511,99.29305,304.27,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,291.03,1.83,N
17.47183,98.66041,304.49,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.92,1.26,N
17.39632,99.19033,307.31,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.3,0.86,N
17.39571,99.19453,310.85,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.34,0.86,N
17.19447,100.55869,302.17,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,291.41,0.86,N
17.18492,100.62187,308.05,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.15,0.91,N
17.18436,100.62557,306.38,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.6,0.91,N
17.81627,96.05919,310.39,0.43,0.46,2023-02-12,18:49,N,nominal,2.0NRT,295.45,1.15,N
17.49594,98.46227,302.91,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,290.14,1.16,N
17.17315,100.63143,306.04,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.85,1.05,N
17.35574,99.34725,303.75,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,293.71,0.73,N
17.17205,100.59307,306.97,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,291.6,0.93,N
17.15693,100.62482,308.44,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.19,0.93,N
17.27885,99.70675,306.56,0.42,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.32,0.96,N
17.42882,98.62373,310.21,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.77,1.73,N
17.3329,99.30626,314.87,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.4,2.06,N
17.42345,98.63574,310.25,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.62,1.23,N
17.42285,98.64008,309.58,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.93,1.45,N
17.88718,94.95967,302.32,0.51,0.49,2023-02-12,18:49,N,nominal,2.0NRT,291.42,1.29,N
17.42592,98.59094,313.97,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.37,1.84,N
17.42534,98.59512,303.81,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.28,1.64,N
17.41925,98.63926,317.52,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,294.11,1.28,N
17.41868,98.64342,309.7,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.23,1.28,N
17.20115,100.166,308.81,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,297.04,1.85,N
17.20058,100.16982,306.14,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.39,0.62,N
17.41509,98.64252,303.66,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.64,1.28,N
17.38703,98.84486,307.03,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,295.3,1.29,N
17.29417,99.50206,307.2,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.07,1.28,N
17.19718,100.16927,305.37,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.11,0.62,N
17.4213,98.59551,304.5,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,290.89,0.83,N
17.41751,98.62189,302.55,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.77,0.5,N
17.31852,99.23017,308.28,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,291.3,0.78,N
17.31559,99.22556,304.89,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,290.78,0.75,N
17.29198,99.36274,304.46,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,292.98,1.35,N
17.31534,99.17776,313.46,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.54,2.08,N
17.30855,99.22441,309.25,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,292.39,0.83,N
17.08298,100.73761,301.82,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,290.18,0.48,N
17.30625,99.21545,306.33,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,294.87,1.09,N
17.39305,98.50645,302.8,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,290.08,0.56,N
17.29282,99.20865,310.17,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.19,1.09,N
17.28931,99.208,313.94,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.68,1.2,N
17.2858,99.20735,313.53,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.98,1.2,N
17.35647,98.63433,313.24,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.36,1.43,N
17.35585,98.63871,310.86,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.35,1.19,N
17.06682,100.59511,304.63,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.52,1.04,N
17.2552,99.29489,310.58,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.21,1.84,N
17.24592,99.35925,315.71,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.49,1.7,N
17.24697,99.32713,306.24,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.13,0.92,N
17.24641,99.33099,308.73,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296,0.92,N
17.09778,100.34332,304.37,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.88,0.75,N
17.0944,100.34275,332.63,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.21,2.06,N
17.28838,99.01225,309.16,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,295.82,1.31,N
17.28782,99.01624,308.56,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,295.94,1.31,N
17.24291,99.33038,315.45,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.57,3.07,N
17.24235,99.33428,317.74,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.99,1.69,N
17.24885,99.26398,301.46,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,291.43,0.36,N
17.23886,99.33366,308.84,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.07,1.69,N
17.09102,100.34217,310.39,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.66,2.06,N
17.2348,99.33695,326.53,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.41,4.51,N
17.2801,99.01936,305.85,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,295.43,1.47,N
17.091,100.31909,306.41,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,296.35,1.23,N
17.65821,96.12108,304.93,0.43,0.46,2023-02-12,18:49,N,nominal,2.0NRT,293.37,1.27,N
17.32675,98.63517,302.17,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.13,0.53,N
17.27466,99.00656,309.86,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,296.49,2.81,N
17.2711,99.00597,333.77,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,298.39,2.81,N
17.27055,99.0099,320.04,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,297.62,3.1,N
17.26943,99.01776,307.43,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,295.62,1.37,N
17.26756,99.00533,309.41,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,296.02,3.11,N
17.22249,99.32276,306.45,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.82,2.07,N
17.21785,99.33018,312.65,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.74,1.75,N
17.21491,99.32565,305.34,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.17,1.14,N
17.2149,99.30053,306.33,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.49,0.93,N
17.2114,99.32507,306.74,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.4,1.14,N
17.20791,99.32445,308.97,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.65,1.54,N
17.20383,99.32787,322.72,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.65,3,N
17.20556,99.31571,307.06,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.39,1.38,N
17.01157,100.63257,303.75,0.39,0.37,2023-02-12,18:49,N,nominal,2.0NRT,291.92,1.1,N
17.20341,99.32941,325.15,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,297.42,2.88,N
17.20579,99.31323,304.85,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,294.33,1.48,N
17.27928,98.75774,315.96,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.82,1.88,N
17.29116,98.64928,305.72,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.17,1.42,N
17.02649,100.44416,311.3,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.83,1.44,N
17.271,98.73853,306.04,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.08,2.04,N
17.27124,98.68528,305.3,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.69,0.81,N
17.21305,99.04012,309.09,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.96,0.9,N
17.20239,99.03857,304.88,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,294.34,1.12,N
17.26861,98.52068,304.89,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,290.19,0.97,N
17.19936,99.00905,309.71,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,296.72,1.88,N
17.15794,99.27204,322.62,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,291.78,2.01,N
17.1958,99.00854,313.08,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,297.15,1.9,N
17.1739,99.16127,313.7,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.49,1.42,N
16.97813,100.49007,302.87,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,287.69,0.68,N
17.19168,99.01189,307.19,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,296.74,1.9,N
17.19112,99.01586,309.43,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,296.06,1.44,N
17.14211,99.35683,311.84,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.37,2.4,N
16.9759,100.48197,308.13,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,290.06,0.73,N
16.97532,100.48579,303.38,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,290,0.73,N
18.06028,99.42359,304.93,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,294.16,0.94,N
18.19105,98.44969,305.78,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,290.92,0.91,N
18.05617,99.42725,314.05,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.32,2.6,N
17.9544,100.13718,302.71,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.17,0.76,N
18.18796,98.44469,307.84,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,289.72,0.93,N
18.18735,98.44917,304.49,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,289.55,0.91,N
18.05616,99.42887,314.02,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,296.28,2.18,N
18.18948,98.44749,314.2,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.28,1.97,N
18.03614,99.46761,304.78,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,294.18,1.13,N
18.05005,99.34698,302.58,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,291.8,0.79,N
18.02851,99.49535,313.46,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,292.64,1.5,N
18.15505,98.55867,302.44,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.92,0.41,N
18.15202,98.58028,309.24,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.57,1.08,N
18.03089,99.42944,314.73,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.28,2.12,N
18.29603,97.50473,303.09,0.54,0.42,2023-02-12,18:49,N,nominal,2.0NRT,291.74,1.26,N
18.12142,98.7448,312.57,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,294.18,1.5,N
18.07241,99.09033,318.74,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,296.55,2.48,N
18.02509,99.41986,306.31,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.13,1.88,N
18.02328,99.43238,307.23,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,294.08,1.66,N
18.09328,98.91784,305.08,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,290.25,1.01,N
18.07006,99.08121,311.67,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,296.44,1.1,N
18.0389,99.29895,306.56,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.21,0.8,N
18.15354,98.46188,326.2,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.84,3.44,N
18.1529,98.46649,306.99,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.76,1.4,N
18.06651,99.08054,307.63,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,294.66,1.1,N
18.03536,99.29845,307.67,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,294.83,0.8,N
17.80732,100.82039,309.45,0.39,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.28,1.2,N
18.12697,98.57193,304.95,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.44,0.65,N
18.10391,98.73728,305.14,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.54,1.2,N
17.80347,100.80035,305.96,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.61,1.02,N
17.65754,101.72742,323.74,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,295.59,2.82,N
18.1003,98.73656,313.52,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.43,1.2,N
18.0997,98.74088,303.03,0.47,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.04,1.19,N
17.65586,101.73822,318.41,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.17,1.52,N
17.65254,101.73766,325.75,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,295.56,1.66,N
17.65423,101.72686,317.88,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,295.48,2.11,N
17.65092,101.72632,324.67,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,295.82,2.11,N
18.33375,96.94235,307.39,0.39,0.44,2023-02-12,18:49,N,nominal,2.0NRT,291.07,1.14,N
17.9823,99.51746,303.88,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,292.35,0.7,N
17.64979,101.73354,305.13,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,295.05,2.13,N
17.64923,101.73712,309.73,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,295.33,1.66,N
18.12652,98.46667,327.82,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.35,3.38,N
18.09066,98.72575,306.29,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.28,1.62,N
18.03852,99.09766,306.06,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.98,1.2,N
17.64761,101.72575,313.21,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,295.04,2.14,N
17.64704,101.7294,305.18,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.91,1.51,N
18.08892,98.71152,323.67,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.93,1.94,N
18.08955,98.70701,306.36,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.95,1.31,N
18.0883,98.71603,307.17,0.47,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.15,1.94,N
18.1032,98.55417,303.52,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.77,0.61,N
18.55603,94.95135,302.86,0.52,0.5,2023-02-12,18:49,N,nominal,2.0NRT,292.35,0.28,N
18.09834,98.56225,313.28,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,294.25,1.8,N
18.09776,98.56651,307.56,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.41,0.91,N
17.98004,99.40779,303.78,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,293.42,0.4,N
18.09468,98.56161,314.89,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.52,1.8,N
18.06324,98.78979,315.59,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.84,1.75,N
18.03609,98.98495,306.15,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.07,0.99,N
17.76878,100.77944,308.05,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.54,1.16,N
18.08551,98.54652,312.06,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,293.25,1.53,N
18.00645,99.1183,309.32,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,295.35,1.38,N
17.76768,100.74087,321.17,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,291.79,1.84,N
17.96066,99.4176,306.7,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.36,1.04,N
17.96068,99.392,302.69,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,291.35,0.62,N
17.78664,100.59103,306.84,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.96,1.26,N
18.08486,98.46852,314.36,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.58,1.43,N
17.75195,100.80006,308.57,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.01,1.6,N
17.95012,99.41587,310.38,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.29,1.44,N
17.94546,99.44884,305.57,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,292.86,1.1,N
18.08637,98.46657,303.46,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,291.78,0.97,N
17.94973,99.41712,306.03,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.02,1.36,N
18.08212,98.47002,302.9,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.18,0.97,N
17.74753,100.74964,307.86,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.91,1.14,N
17.74696,100.7534,318.61,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.73,1.14,N
17.74582,100.76089,307.14,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293,1.82,N
17.74467,100.76841,312.97,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.88,1.34,N
17.77312,100.55819,317.22,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.91,2.31,N
17.76343,100.59933,306.93,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.78,1.36,N
17.61638,101.53534,310.23,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,294.98,1.44,N
17.61582,101.53896,311.06,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,296.3,0.99,N
17.61525,101.54259,306.63,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,295.84,0.99,N
18.05791,98.53519,316.08,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,294.53,1.98,N
17.96756,99.16957,319.61,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.49,1.06,N
17.65129,101.28816,309.47,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,296.04,2.21,N
17.6125,101.53841,311.03,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.87,0.99,N
17.76018,100.55226,311.8,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.58,0.89,N
17.73012,100.75092,306.21,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.88,2.11,N
17.75736,100.54801,313.77,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.72,1.98,N
17.75569,100.53615,306.74,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.51,0.89,N
17.75454,100.54373,309.06,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.61,0.81,N
17.75398,100.54749,304.65,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.59,0.81,N
17.72511,100.73853,306.33,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.88,0.99,N
17.64246,101.27908,315.02,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,294.07,1.11,N
17.6419,101.28272,311.46,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,292.7,0.57,N
17.75174,100.53938,307.49,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.83,0.89,N
17.72462,100.71906,303.7,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,291.58,0.45,N
17.72175,100.738,307.52,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.02,0.99,N
17.69014,100.94593,312.37,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.94,1.17,N
17.95397,99.13751,302.45,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,291.39,0.59,N
17.72126,100.71852,306.03,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,291.83,0.83,N
17.71897,100.73364,312.03,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.29,1.44,N
17.68679,100.9454,305.62,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,294.27,1.15,N
17.55706,101.78464,316.16,0.38,0.36,2023-02-12,18:49,N,nominal,2.0NRT,294.95,2.11,N
17.67838,100.9556,309.33,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,294,1.34,N
17.93786,99.17393,304.62,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,294,1.03,N
17.93354,99.20418,307.5,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,295.26,1.32,N
17.99105,98.77223,302.97,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.36,0.8,N
17.607,101.26569,345.29,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,295.65,4.76,N
17.96275,98.84236,311.08,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,294.34,2.03,N
17.91591,99.17503,305.18,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.9,1.07,N
17.68927,100.72507,307.25,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.63,1.48,N
17.89591,99.29028,326.74,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,292.84,3.13,N
18.46686,94.88036,305.1,0.53,0.5,2023-02-12,18:49,N,nominal,2.0NRT,292.91,0.82,N
17.90453,99.22977,309.4,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,295.19,0.94,N
17.90399,99.23351,306.33,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,295.62,0.94,N
18.06374,98.05247,299.57,0.5,0.41,2023-02-12,18:49,N,nominal,2.0NRT,287.06,0.36,N
17.90099,99.22923,308.03,0.44,0.39,2023-02-12,18:49,N,nominal,2.0NRT,294.76,0.94,N
17.89179,99.29384,305.13,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,291.64,0.63,N
17.88826,99.2933,304.21,0.44,0.38,2023-02-12,18:49,N,nominal,2.0NRT,292.81,1.24,N
17.73093,100.37705,306.56,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.6,0.99,N
17.72981,100.3846,302.3,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.05,0.28,N
17.99282,98.51803,304.56,0.48,0.4,2023-02-12,18:49,N,nominal,2.0NRT,292.66,0.69,N
17.70559,100.52413,311.52,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.79,1.12,N
17.59538,101.25256,307.07,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.77,1.28,N
17.69044,100.60238,306.82,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,290.01,0.78,N
17.69826,100.52692,314.82,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.86,1.78,N
18.42275,95.01772,319.5,0.52,0.5,2023-02-12,18:49,N,nominal,2.0NRT,292.62,1.3,N
17.91832,98.97628,310.32,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,292.15,1.17,N
17.68872,100.56768,312.42,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.12,1.36,N
17.93508,98.82911,308.81,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,294.96,1.56,N
